,0
0,0.8382155285012093
1,0.22085007467592713
2,0.10271886832165417
3,0.1756653044734283
4,0.14895588241950997
5,0.12215273879548325
6,0.10990426421433443
7,0.09964168334692798
8,0.09058999643739704
9,0.08308606700193714
10,0.07674804956365508
11,0.0712989306132769
12,0.06656791554697658
13,0.06242363316878469
14,0.0587635824328909
15,0.055507842680883414
16,0.05259313561663033
17,0.049968682993426286
18,0.04759328092736681
19,0.04543315301177282
20,0.04346035313823374
21,0.04165156247006165
22,0.039987171784980576
23,0.038450573382298854
24,0.037027608900298416
25,0.03570613449431394
26,0.03447567532348455
27,0.033327148689592585
28,0.032252640447628385
29,0.03124522311738902
30,0.030298806907087035
31,0.02940801691235117
32,0.028568091283235616
33,0.027774796301813984
34,0.02702435518519789
35,0.02631338809586546
36,0.025638861355233463
37,0.02499804425544246
38,0.024388472176218735
39,0.023807914959055976
40,0.02325434968520709
41,0.022725937158654876
42,0.02222100151909001
43,0.021738012509638107
44,0.021275570004759055
45,0.020832390469343126
46,0.02040729507361455
47,0.019999199232420276
48,0.019607103373710053
49,0.0192300847709859
50,0.018867290299393925
51,0.0185179299958853
52,0.018181271321238042
53,0.01785663403631032
54,0.017543385617177533
55,0.017240937144184024
56,0.016948739608738536
57,0.01666628058916294
58,0.016393081253281833
59,0.016128693650894713
60,0.015872698263947663
61,0.01562470178624034
62,0.01538433510796775
63,0.015151251483386738
64,0.014925124862487921
65,0.014705648369800813
66,0.014492532915414857
67,0.014285505925002346
68,0.014084310177117422
69,0.013888702737346962
70,0.013698453980031096
71,0.013513346689273686
72,0.013333175231846005
73,0.013157744795364766
74,0.012986870685813114
75,0.01282037767908111
76,0.012658099421741195
77,0.01249987787675207
78,0.012345562810209935
79,0.012195011315644108
80,0.012048087372691845
81,0.011904661437288388
82,0.01176461006077758
83,0.011627815535589912
84,0.011494165565350952
85,0.011363552957477418
86,0.011235875336492656
87,0.011111034876450548
88,0.010988938050998166
89,0.0108694953997357
90,0.010752621309646958
91,0.01063823381047874
92,0.010526254383041275
93,0.010416607779487871
94,0.010309221854709495
95,0.01020402740805046
96,0.010100958034615644
97,0.009999949985497913
98,0.009900942036307737
99,0.009803875363435188
100,0.00970869342751903
101,0.00961534186363787
102,0.009523768377775282
103,0.009433922649144638
104,0.009345756237990445
105,0.009259222498511174
106,0.009174276496574775
107,0.009090874931922016
108,0.009008976064574473
109,0.008928539645184629
110,0.008849526849083782
111,0.008771900213800752
112,0.008695623579840184
113,0.008620662034523763
114,0.008546981858711104
115,0.008474550476229439
116,0.008403336405852937
117,0.008333309215682807
118,0.008264439479789342
119,0.008196698736986176
120,0.008130059451615403
121,0.00806449497622999
122,0.00799997951606735
123,0.00793648809521453
124,0.00787399652437173
125,0.0078124813701268255
126,0.0077519199256589275
127,0.007692290182793908
128,0.0076335708053398175
129,0.007575741103634228
130,0.007518781010239716
131,0.007462671056727582
132,0.007407392351493335
133,0.007352926558550812
134,0.007299255877255024
135,0.007246363022906524
136,0.007194231208192987
137,0.0071428441254260625
138,0.007092185929534116
139,0.007042241221773522
140,0.006992995034123368
141,0.006944432814330348
142,0.0068965404115724676
143,0.006849304062711871
144,0.006802710379108758
145,0.006756746333969852
146,0.006711399250206287
147,0.006666656788777187
148,0.0066225069374963585
149,0.00657893800028084
150,0.006535938586821037
151,0.006493497602653303
152,0.006451604239616817
153,0.006410247966677463
154,0.00636941852110238
155,0.006329105899969668
156,0.0062893003519984385
157,0.0062499923696852375
158,0.006211172681733531
159,0.006172832245763535
160,0.006134962241290426
161,0.006097554062959394
162,0.006060599314026721
163,0.006024089800076472
164,0.005988017522962895
165,0.005952374674969195
166,0.005917153633173674
167,0.0058823469540146825
168,0.005847947368046305
169,0.005813947774876948
170,0.005780341238283485
171,0.005747120981493877
172,0.0057142803826315085
173,0.005681812970314841
174,0.005649712419406223
175,0.005617972546903987
176,0.005586587307972264
177,0.005555550792103088
178,0.005524857219405778
179,0.005494500937018591
180,0.005464476415638055
181,0.005434778246161482
182,0.005405401136438322
183,0.005376339908126368
184,0.00534758949364879
