,0
349,0.002840908765214332
350,0.0028328608677819266
351,0.002824858438665673
352,0.0028169010936267107
353,0.002808988452743466
354,0.002801120140351181
355,0.002793295784982462
356,0.0027855150193088233
357,0.002777777480083197
358,0.002770082808083408
359,0.0027624306480565825
360,0.00275482064866447
361,0.002747252462429677
362,0.0027397257456827713
363,0.002732240158510269
364,0.002724795364703458
365,0.002717391031708062
366,0.0027100268305747252
367,0.0027027024359102957
368,0.0026954175258298973
369,0.0026881717819097783
370,0.0026809648891409107
371,0.002673796535883346
372,0.002666666413821287
373,0.00265957421791889
374,0.0026525196463767584
375,0.0026455024005891383
376,0.0026385221851017815
377,0.0026315787075704812
378,0.002624671678720255
379,0.0026178008123051784
380,0.0026109658250688295
381,0.002604166436705376
382,0.0025974023698212482
383,0.0025906733498974165
384,0.002583979105252256
385,0.0025773193670049757
386,0.0025706938690396256
387,0.0025641023479696452
388,0.0025575445431029625
389,0.002551020196407626
390,0.0025445290524779584
391,0.0025380708585012314
392,0.0025316453642248433
393,0.002525252321923992
394,0.0025188914863698416
395,0.0025125626147981623
396,0.0025062654668784497
397,0.0024999998046835023
398,0.0024937653926594525
399,0.002487561997596252
400,0.002481389388598586
401,0.002475247337057234
402,0.0024691356166208385
403,0.0024630540031681026
404,0.002457002274780394
405,0.0024509802117147505
406,0.0024449875963772827
407,0.0024390242132969666
408,0.0024330898490998168
409,0.002427184292483439
410,0.0024213073341919473
411,0.0024154587669912506
412,0.0024096383856446937
413,0.002403845986889046
414,0.0023980813694108446
415,0.002392344333823068
416,0.002386634682642149
417,0.0023809522202653155
418,0.002375296752948249
419,0.002369668088783072
420,0.002364066037676635
421,0.0023584904113291174
422,0.002352941023212933
423,0.0023474176885519243
424,0.002341920224300857
425,0.0023364484491252
426,0.0023310021833811813
427,0.002325581249096136
428,0.0023201854699491163
429,0.0023148146712517704
430,0.002309468679929498
431,0.002304147324502853
432,0.0022988504350692105
433,0.0022935778432846858
434,0.002288329382346295
435,0.0022831048869743696
436,0.0022779041933952034
437,0.0022727271393239426
438,0.0022675735639477025
439,0.0022624433079089174
440,0.0022573362132889156
441,0.002252252123591714
442,0.0022471908837280318
443,0.002242152339999528
444,0.0022371363400832314
445,0.002232142733016199
446,0.002227171369180367
447,0.002222222100287609
448,0.0022172947793649934
449,0.002212389260740231
450,0.00220750540002732
451,0.0022026430541123836
452,0.002197802081139687
453,0.002192982340497842
454,0.0021881836928061946
455,0.002183405999901388
456,0.0021786491248241024
457,0.0021739129318059684
458,0.002169197286256647
459,0.002164502054751085
460,0.002159827105016928
461,0.0021551723059220988
462,0.002150537527462538
463,0.0021459226407501
464,0.0021413275180006044
465,0.002136752032522044
466,0.00213219605870294
467,0.002127659472000843
468,0.0021231421489309923
469,0.002118643967055106
470,0.00211416480497032
471,0.0021097045422982666
472,0.0021052630596742894
473,0.0021008402387367965
474,0.0020964359621167454
475,0.0020920501134272596
476,0.0020876825772533775
477,0.0020833332391419295
478,0.0020790019855915377
479,0.0020746887040427446
480,0.0020703932828682603
481,0.002066115611363334
482,0.0020618555797362443
483,0.0020576130790989043
484,0.002053388001457584
485,0.002049180239703747
486,0.002044989687605002
487,0.002040816239796158
488,0.0020366597917703963
489,0.002032520239870548
490,0.0020283974812804716
491,0.00202429141401655
492,0.0020202019369192706
493,0.0020161289496449255
494,0.0020120723526574017
495,0.0020080320472200715
496,0.0020040079353877823
497,0.001999999919998944
498,0.001996007904667705
499,0.0019920317937762314
500,0.0019880714924670638
501,0.0019841269066355844
502,0.0019801979429225577
503,0.0019762845087067616
504,0.0019723865120977167
505,0.001968503861928488
506,0.0019646364677485817
507,0.0019607842398169178
508,0.0019569470890948904
509,0.0019531249272395075
510,0.0019493176665966103
511,0.0019455252201941743
512,0.0019417475017356846
513,0.0019379844255935923
514,0.0019342359068028414
515,0.0019305018610544793
516,0.0019267822046893303
517,0.0019230768546917522
518,0.0019193857286834582
519,0.0019157087449174126
520,0.001912045822271795
521,0.0019083968802440356
522,0.0019047618389449175
523,0.0019011406190927458
524,0.0018975331420075846
525,0.0018939393296055556
526,0.0018903591043932092
527,0.0018867923894619499
528,0.001883239108482532
529,0.0018796991856996133
530,0.0018761725459263713
531,0.0018726591145391811
532,0.001869158817472351
533,0.0018656715812129174
534,0.0018621973327955
535,0.001858735999797211
536,0.001855287510332624
537,0.0018518517930487966
538,0.00184842877712035
539,0.0018450183922446009
540,0.00184162056863675
541,0.0018382352370251208
542,0.001834862328646453
543,0.0018315017752412452
544,0.001828153509049153
545,0.0018248174628044305
546,0.00182149356973143
547,0.001818181763540144
548,0.0018148819784217986
549,0.0018115941490444956
550,0.0018083182105488992
551,0.0018050540985439726
552,0.0018018017491027573
553,0.0017985610987582027
554,0.0017953320844990338
555,0.0017921146437656695
556,0.0017889087144461828
557,0.001785714234872303
558,0.0017825311438154608
559,0.001779359380482878
560,0.0017761988845136963
561,0.0017730495959751495
562,0.0017699114553587716
563,0.001766784403576653
564,0.0017636683819577284
565,0.0017605633322441104
566,0.0017574691965874557
567,0.0017543859175453756
568,0.0017513134380778782
569,0.0017482517015438542
570,0.0017452006516975927
571,0.0017421602326853406
572,0.0017391303890418907
573,0.0017361110656872124
574,0.001733102207923111
575,0.001730103761429927
576,0.0017271156722632644
577,0.0017241378868507596
578,0.001721170351988876
579,0.0017182130148397368
580,0.00171526582292799
581,0.0017123287241377033
582,0.001709401666709292
583,0.00170648459923648
584,0.0017035774706632885
585,0.001700680230281059
586,0.0016977928277255026
587,0.0016949152129737853
588,0.0016920473363416346
589,0.0016891891484804842
590,0.001686340600374641
591,0.0016835016433384838
592,0.0016806722290136891
593,0.001677852309366487
594,0.0016750418366849409
595,0.0016722407635762573
596,0.0016694490429641222
597,0.001666666628086064
598,0.0016638934724908425
599,0.0016611295300358621
600,0.0016583747548846145
601,0.001655629101504145
602,0.0016528925246625424
603,0.0016501649794264564
604,0.001647446421158637
605,0.0016447368055155012
606,0.0016420360884447202
607,0.0016393442261828327
608,0.0016366611752528823
609,0.0016339868924620745
610,0.0016313213348994606
611,0.0016286644599336412
612,0.0016260162252104953
613,0.0016233765886509279
614,0.0016207455084486417
615,0.0016181229430679309
616,0.0016155088512414938
617,0.0016129031919682717
618,0.0016103059245112994
619,0.001607717008395588
620,0.0016051364034060194
621,0.0016025640695852647
622,0.0015999999672317215
623,0.001597444056897472
624,0.00159489629938626
625,0.0015923566557514864
626,0.0015898250872942246
627,0.001587301555561257
628,0.001584786022343125
629,0.001582278449672203
630,0.0015797787998207858
631,0.001577287035299199
632,0.001574803118853923
633,0.001572327013465737
634,0.0015698586823478808
635,0.0015673980889442307
636,0.0015649451969274972
637,0.0015624999701974356
638,0.0015600623728790775
639,0.0015576323693209711
640,0.0015552099240934503
641,0.0015527950019869057
642,0.0015503875680100848
643,0.001547987587388397
644,0.0015455950255622425
645,0.0015432098481853525
646,0.0015408320211231438
647,0.0015384615104510945
648,0.0015360982824531265
649,0.0015337423036200094
650,0.0015313935406477755
651,0.001529051960436152
652,0.001526717530087005
653,0.0015243902169027972
654,0.0015220699883850657
655,0.0015197568122329041
656,0.0015174506563414678
657,0.0015151514888004864
658,0.001512859277892792
659,0.0015105739920928617
660,0.0015082956000653722
661,0.0015060240706637655
662,0.0015037593729288336
663,0.0015015014760873075
664,0.0014992503495504666
665,0.0014970059629127567
666,0.001494768285950419
667,0.0014925372886201368
668,0.0014903129410576879
669,0.0014880952135766133
670,0.0014858840766668973
671,0.0014836795009936575
672,0.0014814814573958473
673,0.0014792899168849715
674,0.0014771048506438099
675,0.0014749262300251566
676,0.0014727540265505657
677,0.001470588211909112
678,0.0014684287579561609
679,0.001466275636712149
680,0.0014641288203613744
681,0.001461988281250801
682,0.0014598539918888715
683,0.0014577259249443262
684,0.001455604053245042
685,0.0014534883497768715
686,0.0014513787876824997
687,0.001449275340260305
688,0.0014471779809632345
689,0.001445086683397686
690,0.0014430014213224014
691,0.0014409221686473694
692,0.0014388488994327364
693,0.0014367815878877288
694,0.0014347202083695833
695,0.0014326647353824853
696,0.0014306151435765208
697,0.0014285714077466305
698,0.0014265335028315806
699,0.001424501403912935
700,0.0014224750862140405
701,0.0014204545250990216
702,0.0014184396960717801
703,0.001416430574775006
704,0.0014144271369891958
705,0.0014124293586316792
706,0.0014104372157556547
707,0.0014084506845492314
708,0.0014064697413344823
709,0.0014044943625665025
710,0.0014025245248324744
711,0.0014005602048507467
712,0.0013986013794699142
713,0.0013966480256679098
714,0.0013947001205511004
715,0.0013927576413533956
716,0.0013908205654353581
717,0.0013888888702833263
718,0.0013869625335085397
719,0.0013850415328462763
720,0.0013831258461549929
721,0.001381215451415476
722,0.001379310326729997
723,0.0013774104503214758
724,0.001375515800532651
725,0.0013736263558252583
726,0.0013717420947792116
727,0.001369862996091796
728,0.0013679890385768635
729,0.0013661202011640385
730,0.0013642564628979256
731,0.001362397802937329
732,0.0013605442005544728
733,0.0013586956351342337
734,0.0013568520861733737
735,0.0013550135332797849
736,0.0013531799561717348
737,0.0013513513346771222
738,0.0013495276487327373
739,0.001347708878383528
740,0.0013458950037818712
741,0.0013440860051868522
742,0.001342281862963547
743,0.0013404825575823133
744,0.0013386880696180839
745,0.0013368983797496714
746,0.0013351134687590697
747,0.0013333333175307705
748,0.0013315579070510778
749,0.0013297872184074339
750,0.0013280212327877441
751,0.0013262599314797143
752,0.0013245032958701876
753,0.0013227513074444894
754,0.0013210039477857774
755,0.0013192611985743952
756,0.0013175230415872331
757,0.001315789458697092
758,0.0013140604318720545
759,0.0013123359431748579
760,0.0013106159747622759
761,0.001308900508884502
762,0.001307189527884538
763,0.0013054830141975913
764,0.00130378095035047
765,0.00130208331896099
766,0.0013003901027373805
767,0.0012987012844776979
768,0.001297016847069245
769,0.0012953367734879896
770,0.001293661046797994
771,0.0012919896501508443
772,0.0012903225667850854
773,0.0012886597800256627
774,0.0012870012732833652
775,0.0012853470300542712
776,0.0012836970339192046
777,0.0012820512685431911
778,0.0012804097176749164
779,0.0012787723651461944
780,0.0012771391948714344
781,0.0012755101908471156
782,0.0012738853371512622
783,0.001272264617942929
784,0.001270648017461682
785,0.0012690355200270895
786,0.0012674271100382147
787,0.0012658227719731141
788,0.0012642224903883362
789,0.0012626262499184269
790,0.0012610340352754376
791,0.0012594458312484358
792,0.001257861622703024
793,0.0012562813945808558
794,0.00125470513189916
795,0.0012531328197502676
796,0.0012515644433011399
797,0.0012499999877929049
798,0.0012484394385403922
799,0.0012468827809316736
800,0.0012453300004276083
801,0.0012437810825613892
802,0.0012422360129380943
803,0.0012406947772342397
804,0.0012391573611973388
805,0.0012376237506454605
806,0.0012360939314667956
807,0.0012345678896192223
808,0.001233045611129877
809,0.0012315270820947289
810,0.0012300122886781536
811,0.0012285012171125173
812,0.0012269938536977568
813,0.0012254901848009645
814,0.001223990196855982
815,0.0012224938763629855
816,0.001221001209888087
817,0.0012195121840629286
818,0.0012180267855842848
819,0.001216545001213666
820,0.0012150668177769246
821,0.0012135922221638662
822,0.00121212120132786
823,0.0012106537422854557
824,0.001209189832116
825,0.0012077294579612597
826,0.0012062726070250413
827,0.0012048192665728226
828,0.001203369423931376
829,0.0012019230664884052
830,0.0012004801816921753
831,0.0011990407570511528
832,0.0011976047801336433
833,0.0011961722385674342
834,0.0011947431200394394
835,0.001193317412295347
836,0.0011918951031392678
837,0.0011904761804333883
838,0.0011890606320976251
839,0.001187648446109284
840,0.0011862396105027158
841,0.0011848341133689824
842,0.0011834319428555182
843,0.0011820330871657979
844,0.0011806375345590069
845,0.001179245273349711
846,0.0011778562919075313
847,0.0011764705786568201
848,0.00117508812207634
849,0.0011737089106989423
850,0.001172332933111253
851,0.001170960177953356
852,0.001169590633918481
853,0.0011682242897526924
854,0.0011668611342545833
855,0.0011655011562749665
856,0.0011641443447165723
857,0.0011627906885337458
858,0.0011614401767321484
859,0.0011600927983684587
860,0.0011587485425500778
861,0.0011574073984348349
862,0.001156069355230697
863,0.0011547344021954787
864,0.0011534025286365553
865,0.0011520737239105751
866,0.0011507479774231799
867,0.00114942527862872
868,0.0011481056170299763
869,0.0011467889821778813
870,0.0011454753636712448
871,0.0011441647511564786
872,0.0011428571343273263
873,0.001141552502924591
874,0.0011402508467358685
875,0.0011389521555952799
876,0.0011376564193832082
877,0.0011363636280260338
878,0.0011350737714958751
879,0.0011337868398103273
880,0.001132502823032208
881,0.0011312217112692971
882,0.0011299434946740864
883,0.0011286681634435254
884,0.0011273957078187721
885,0.0011261261180849425
886,0.0011248593845708643
887,0.001123595497648831
888,0.0011223344477343587
889,0.0011210762252859424
890,0.0011198208208048168
891,0.0011185682248347163
892,0.0011173184279616385
893,0.0011160714208136072
894,0.001114827194060439
895,0.0011135857384135099
896,0.0011123470446255258
897,0.00111111110349029
898,0.001109877905842478
899,0.0011086474425574101
900,0.001107419704550824
901,0.0011061946827786552
902,0.0011049723682368122
903,0.0011037527519609572
904,0.001102535825026286
905,0.00110132157854731
906,0.0011001100036776414
907,0.0010989010916097786
908,0.0010976948335748894
909,0.0010964912208426042
910,0.0010952902447207997
911,0.0010940918965553948
912,0.0010928961677301393
913,0.001091703049666409
914,0.0010905125338229996
915,0.0010893246116959238
916,0.0010881392748182087
917,0.0010869565147596932
918,0.00108577632312683
919,0.0010845986915624872
920,0.0010834236117457478
921,0.0010822510753917187
922,0.0010810810742513317
923,0.0010799136001111522
924,0.0010787486447931865
925,0.001077586200154691
926,0.0010764262580879819
927,0.0010752688105202478
928,0.0010741138494133615
929,0.0010729613667636944
930,0.0010718113546019303
931,0.0010706638049928848
932,0.0010695187100353192
933,0.0010683760618617607
934,0.0010672358526383236
935,0.0010660980745645285
936,0.0010649627198731236
937,0.0010638297808299112
938,0.0010626992497335687
939,0.0010615711189154759
940,0.0010604453807395416
941,0.0010593220276020306
942,0.0010582010519313923
943,0.0010570824461880919
944,0.0010559662028644405
945,0.0010548523144844268
946,0.0010537407736035506
947,0.0010526315728086573
948,0.0010515247047177727
949,0.0010504201619799393
950,0.0010493179372750535
951,0.0010482180233137035
952,0.00104712041283701
953,0.0010460250986164647
954,0.0010449320734537736
955,0.001043841330180696
956,0.0010427528616588934
957,0.0010416666607797665
958,0.0010405827204643082
959,0.0010395010336629426
960,0.0010384215933553782
961,0.0010373443925504506
962,0.001036269424285977
963,0.001035196681628602
964,0.0010341261576736506
965,0.001033057845544979
966,0.0010319917383948283
967,0.0010309278294036775
968,0.0010298661117800988
969,0.0010288065787606123
970,0.0010277492236095429
971,0.0010266940396188777
972,0.0010256410201081225
973,0.0010245901584241643
974,0.001023541447941127
975,0.001022494882060236
976,0.0010214504542096765
977,0.0010204081578444586
978,0.0010193679864462777
979,0.0010183299335233828
980,0.001017293992610437
981,0.0010162601572683862
982,0.0010152284210843243
983,0.001014198777671361
984,0.0010131712206684906
985,0.0010121457437404595
986,0.001011122340577639
987,0.0010101010048958908
988,0.0010090817304364437
989,0.001008064510965763
990,0.0010070493402754234
991,0.0010060362121819839
992,0.0010050251205267978
993,0.0010040160591758896
994,0.0010030090221459635
995,0.001002004003476949
996,0.0010010007463534386
997,0.0009999992462425675
998,0.0009994994993777662
999,0.00099900025062719
